UniqueID,loan_default
655269,2.5427598899817605
723482,2.916636778236911
758529,2.591463278651834
763449,2.4885630447153946
708663,3.1316073602298404
725530,3.315949978744796
708592,3.438506733799835
714975,2.868041668519478
712795,3.0003264694663776
708656,2.9016985983826453
712520,1.9498358378114096
753695,2.978854022711691
708646,2.8044886387249774
730225,2.360607619559897
714877,2.3336883624500353
769166,2.8214955463023474
710254,1.9940262316563748
708812,3.1496377312773216
726172,3.1570497444090346
716959,2.8437046864287314
725935,3.157046829102228
736039,3.7560819823442646
748400,3.7885119802658327
753652,2.7579966425843683
695108,1.979384584817605
695320,1.0306319840842284
662145,2.1735686974120854
688068,0.5514112880050421
662099,1.152489909781518
723985,1.577625644345195
757491,1.001581332118458
688610,1.4930465033508202
733285,1.3872810541015728
722392,1.0835819853431314
689941,1.2909277001515413
662086,0.6720125993298347
662336,1.2291838448787533
662373,1.1751190813614767
662111,0.7981464405475718
711459,0.6552365300046277
662098,0.9789059825700999
729627,0.9113613002002651
729023,1.172227710124562
698148,1.321142746204346
662059,1.3502795123399587
662318,1.239457563269794
662400,0.3837521617238031
745881,1.7380568094957112
707400,0.4929996922076717
665203,2.3197120409473877
662265,1.7860943203841444
724712,0.9777105778107338
662430,1.3105586000824543
662431,1.913781552650888
718315,2.1438865993283023
733477,2.476316328920114
727178,1.8877100597894314
709205,0.6012805392994863
760975,1.3770421087793516
728884,1.107544617710904
697644,1.762297878243457
766710,2.42309535886515
743227,1.185839602650922
728888,2.4024964876441395
760702,1.5910895428847907
677241,2.704316608792986
728922,1.4227137338908755
728655,1.3378002093444974
751372,2.5209882406018225
741935,1.4165114051774879
728307,2.1157431348292706
717735,2.330143372090291
702566,1.596959665662333
757194,1.4243834974277294
727264,2.4606084127980443
767201,2.0891416994880068
756322,0.8989081587370847
728833,1.419861552859483
710833,3.713562519715241
742470,2.0049899034030467
697634,3.007078900797434
702435,2.672177773733863
761300,2.4100185478472778
734035,2.525006158540247
728916,2.829469744669151
728234,2.6928544537962167
747459,2.3099920669547727
742464,1.8861424139046132
728178,3.1886477628062115
756405,1.9306808987938204
729226,2.022704305664355
729812,2.849932133482228
761338,2.7176505899738537
710494,2.1755467498902017
764460,1.641787468966855
710622,2.3862336804256876
756779,2.1258573976887094
712028,2.106054217478893
756503,1.1231931193026767
767068,1.5366898838418541
756908,2.3400054378887405
756887,1.962569617367535
766830,1.8398873298490375
750180,1.6050253395296041
654130,1.9044221350039128
718310,1.6847322142037897
710116,1.8630385509307883
718090,1.240859243496654
717738,0.6335411152463901
717763,1.6022256574003726
718122,2.1420796389823877
756482,1.5842511498759664
654116,1.6314070321546137
756860,0.8654145785978222
718369,1.0051106036596167
756598,1.7343999861513877
717871,2.026846881843586
768065,1.3523818146017499
718014,1.9664596895834134
754576,1.9859271269733019
738611,2.42532582762765
757087,1.8516068488215722
766961,1.4922124401867527
