UniqueID,loan_default
655269,1.564007739386765
723482,1.7738371899527854
758529,1.6222474563414087
763449,1.5467811822484299
708663,1.8970654720298636
725530,2.005931621860977
708592,2.0794047852355093
714975,1.763633681629327
712795,1.843328261276577
708656,1.8064265591409936
712520,1.2658766736305163
753695,1.8168801389336866
708646,1.7294283994220623
730225,1.476046114534789
714877,1.4737973860611477
769166,1.725972699023484
710254,1.2734946728927132
708812,1.9295508237088443
726172,1.9662398411558168
716959,1.735795793465076
725935,1.9330625358988995
736039,2.1650483059468115
748400,2.3016483564162167
753652,1.6979300353240283
695108,1.2277228839612848
695320,0.6915822625270488
662145,1.2993540926207074
688068,0.3986190007310396
662099,0.755490233804889
723985,0.9990571805201222
757491,0.6614329835048544
688610,0.968178118803219
733285,0.906441882923773
722392,0.8322131981921645
689941,0.835739515593022
662086,0.46942940728266147
662336,0.7786963156480523
662373,0.7913148043967975
662111,0.5072811038545416
711459,0.4511024982717491
662098,0.6548090226512026
729627,0.6248810789085
729023,0.7751005081711019
698148,0.8475416165012204
662059,0.8538857815501526
662318,0.7888584129392074
662400,0.2891660871782139
745881,1.0504180974621569
707400,0.35477392973871325
665203,1.3927027998999542
662265,1.086376053053507
724712,0.6441067533762481
662430,0.857946236750049
662431,1.1856878152378345
718315,1.3108268424355785
733477,1.5540251454832157
727178,1.1925089626792598
709205,0.4625399761180474
760975,0.8689497503187305
728884,0.7063767900304824
697644,1.1150281199543377
766710,1.500059944110849
743227,0.7308431883866411
728888,1.4603662616021338
760702,0.8833062861476738
677241,1.6654580537065782
728922,0.9299275252557986
728655,0.8457151012093234
751372,1.5429640235842998
741935,0.8556589184943749
728307,1.3336687381996433
717735,1.4985910221319236
702566,0.9890942250851896
757194,0.937900283424069
727264,1.5146682698607776
767201,1.3184833435716046
756322,0.5940867874054627
728833,0.8853966405949303
710833,2.2595103669504804
742470,1.2507366567168354
697634,1.8296793474548432
702435,1.636321211833998
761300,1.468854180990333
734035,1.5365237574559276
728916,1.738713694762301
728234,1.6244185510680718
747459,1.4375680681411354
742464,1.2182314567221382
728178,1.934053803773702
756405,1.219058494339057
729226,1.2788031673813969
729812,1.7120248759186572
761338,1.6174306341176767
710494,1.3569263942396605
764460,1.0603014267732025
710622,1.486835898836739
756779,1.3539371072024993
712028,1.333178118780385
756503,0.7527408485962943
767068,1.0225718622279105
756908,1.4725098193078985
756887,1.2636929986049732
766830,1.1791854899964658
750180,1.0617766528948298
654130,1.2283904306491207
718310,1.0953301568498828
710116,1.193296592415949
718090,0.8496493691685654
717738,0.4884396592481528
717763,1.0674273217409713
718122,1.3552800257638737
756482,1.0518052907741229
654116,1.0854386670681158
756860,0.5824289694631397
718369,0.6776260460829194
756598,1.1358105502422235
717871,1.2916180525500378
768065,0.9259509751796761
718014,1.246059505434676
754576,1.2758886938228495
738611,1.5179650350266627
757087,1.2008842478678383
766961,0.9930210129759532
717826,1.0345067873286573
717843,1.1763489342257771
715776,1.2505819528226114
721686,1.1105406200036936
717640,0.8534968944943278
718049,1.3608850928533156
756661,1.5351660804681306
757067,1.25496924776202
766290,1.1615059229004954
764814,1.263190121424944
766918,1.3148521908822117
718041,1.691337112983445
710788,1.401988800492287
767614,0.8285353408753515
757168,0.6574956556276959
690608,2.0568276200180056
692926,1.093648265783902
691329,0.5370315397102768
683899,1.0045882025121642
691102,0.46545186934201466
758084,0.9082164410603148
695277,0.6145484149403573
680791,1.35091873705065
